/home/sujiya/SpTRSV_Gpu/matrix/31.mtx, 710145, 2454828, 3.46, 27, 26301.67, 0.04, 0.45, 10.97, 104.05, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/32.mtx, 345241, 1343126, 3.89, 2, 172620.50, 0.03, 0.43, 6.20, 56.59, 0.06, 0.20
/home/sujiya/SpTRSV_Gpu/matrix/33.mtx, 35280, 120009, 3.40, 6, 5880.00, 0.00, 0.02, 12.95, 123.65, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/34.mtx, 58800, 151475, 2.58, 6, 9800.00, 0.00, 0.02, 16.96, 181.20, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/35.mtx, 141120, 564618, 4.00, 9, 15680.00, 0.01, 0.04, 26.10, 235.32, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/36.mtx, 105840, 252337, 2.38, 9, 11760.00, 0.01, 0.03, 17.39, 192.33, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/37.mtx, 317520, 1143859, 3.60, 8, 39690.00, 0.02, 0.07, 30.99, 289.71, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/38.mtx, 117600, 275423, 2.34, 8, 14700.00, 0.01, 0.03, 19.53, 217.73, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/39.mtx, 376320, 1292794, 3.44, 10, 37632.00, 0.02, 0.11, 23.89, 227.24, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/3.mtx, 69999, 154313, 2.20, 17, 4117.59, 0.00, 0.06, 5.24, 60.15, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/40.mtx, 80209, 190423, 2.37, 15, 5347.27, 0.01, 0.17, 2.26, 25.00, 0.00, 0.24
/home/sujiya/SpTRSV_Gpu/matrix/41.mtx, 5558326, 32542244, 5.85, 18, 308795.89, 0.95, 3.31, 19.66, 158.49, 0.01, 0.19
/home/sujiya/SpTRSV_Gpu/matrix/42.mtx, 3523317, 10631719, 3.02, 275, 12812.06, 0.34, 1.06, 19.97, 199.63, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/43.mtx, 49702, 191814, 3.86, 42, 1183.38, 0.00, 0.08, 4.54, 41.57, 0.05, 0.21
/home/sujiya/SpTRSV_Gpu/matrix/44.mtx, 49702, 191814, 3.86, 42, 1183.38, 0.00, 0.08, 4.55, 41.59, 0.05, 0.21
/home/sujiya/SpTRSV_Gpu/matrix/45.mtx, 201062, 688349, 3.42, 27, 7446.74, 0.01, 0.13, 10.24, 97.54, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/46.mtx, 75149, 314227, 4.18, 18, 4174.94, 0.00, 0.07, 8.77, 77.97, 0.01, 0.03
/home/sujiya/SpTRSV_Gpu/matrix/47.mtx, 1620991, 1807772, 1.12, 5, 324198.20, 0.11, 0.29, 12.66, 212.97, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/48.mtx, 664414, 2018189, 3.04, 18, 36911.89, 0.05, 0.51, 7.88, 78.78, 0.03, 0.15
/home/sujiya/SpTRSV_Gpu/matrix/49.mtx, 3072441, 15037654, 4.89, 38, 80853.71, 0.39, 3.46, 8.70, 73.95, 0.08, 0.23
/home/sujiya/SpTRSV_Gpu/matrix/4.mtx, 6815744, 20440064, 3.00, 4092, 1665.63, 1.13, 17.91, 2.28, 22.87, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/50.mtx, 1468599, 1468599, 1.00, 1, 1468599.00, 0.10, 0.15, 20.20, 364.88, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/51.mtx, 1918399, 1918399, 1.00, 1, 1918399.00, 0.13, 0.19, 20.39, 368.22, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/52.mtx, 80595, 279794, 3.47, 2, 40297.50, 0.00, 0.02, 25.75, 243.99, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/53.mtx, 180895, 629694, 3.48, 2, 90447.50, 0.01, 0.04, 30.77, 291.24, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/54.mtx, 67578, 235754, 3.49, 20, 3378.90, 0.00, 0.05, 9.70, 91.70, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/55.mtx, 50000, 199984, 4.00, 25, 2000.00, 0.00, 0.06, 6.51, 58.67, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/56.mtx, 389874, 1323431, 3.39, 31, 12576.58, 0.02, 0.14, 18.33, 175.09, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/57.mtx, 116835, 441781, 3.78, 14, 8345.36, 0.01, 0.19, 4.70, 43.21, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/58.mtx, 116835, 441781, 3.78, 14, 8345.36, 0.01, 0.27, 3.25, 29.90, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/59.mtx, 116835, 441781, 3.78, 14, 8345.36, 0.01, 0.27, 3.25, 29.83, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/5.mtx, 45292, 153841, 3.40, 28, 1617.57, 0.00, 0.11, 2.82, 26.91, 0.00, 0.01
/home/sujiya/SpTRSV_Gpu/matrix/60.mtx, 185501, 442214, 2.38, 16, 11593.81, 0.01, 2.94, 0.30, 3.33, 0.00, 0.40
/home/sujiya/SpTRSV_Gpu/matrix/61.mtx, 1048576, 4194262, 4.00, 788, 1330.68, 0.07, 2.50, 3.36, 30.30, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/62.mtx, 2097152, 8388560, 4.00, 1325, 1582.76, 0.15, 6.08, 2.76, 24.87, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/63.mtx, 4194304, 16777173, 4.00, 1084, 3869.28, 0.50, 8.52, 3.94, 35.49, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/64.mtx, 8388608, 33554392, 4.00, 2935, 2858.13, 1.44, 22.29, 3.01, 27.15, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/65.mtx, 16777216, 67108817, 4.00, 2332, 7194.35, 3.20, 33.22, 4.04, 36.42, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/66.mtx, 295734, 462300, 1.56, 8, 36966.75, 0.02, 0.06, 14.43, 198.41, 0.03, 0.20
/home/sujiya/SpTRSV_Gpu/matrix/67.mtx, 343236, 1261826, 3.68, 10, 34323.60, 0.03, 0.31, 8.18, 76.64, 0.17, 0.60
/home/sujiya/SpTRSV_Gpu/matrix/68.mtx, 52652, 141690, 2.69, 42, 1253.62, 0.00, 0.15, 1.89, 19.80, 0.00, 0.02
/home/sujiya/SpTRSV_Gpu/matrix/69.mtx, 1000000, 2998000, 3.00, 1999, 500.25, 0.07, 17.20, 0.35, 3.49, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/6.mtx, 252266, 867507, 3.44, 26, 9702.54, 0.02, 0.16, 10.74, 102.07, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/70.mtx, 999999, 2997995, 3.00, 1999, 500.25, 0.07, 17.21, 0.35, 3.49, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/71.mtx, 50912018, 104966678, 2.06, 3461, 14710.20, 9.68, 131.05, 1.60, 18.98, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/72.mtx, 484481, 1657628, 3.42, 31, 15628.42, 0.03, 0.28, 12.04, 114.71, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/73.mtx, 55081, 115860, 2.10, 30, 1836.03, 0.00, 0.05, 4.84, 56.78, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/74.mtx, 3428755, 11901587, 3.47, 273, 12559.54, 0.34, 1.61, 14.79, 140.36, 0.03, 0.11
/home/sujiya/SpTRSV_Gpu/matrix/75.mtx, 2999349, 13007243, 4.34, 353, 8496.74, 0.27, 6.22, 4.18, 36.79, 0.02, 0.07
/home/sujiya/SpTRSV_Gpu/matrix/76.mtx, 2987012, 14804570, 4.96, 324, 9219.17, 0.24, 2.98, 9.94, 83.84, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/77.mtx, 1585478, 4623152, 2.92, 2594, 611.21, 0.11, 8.05, 1.15, 11.64, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/78.mtx, 291086, 1000114, 3.44, 24, 12128.58, 0.02, 0.18, 11.07, 105.24, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/79.mtx, 11548845, 23918026, 2.07, 957, 12067.76, 2.18, 15.40, 3.11, 36.73, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/7.mtx, 262111, 1042401, 3.98, 51, 5139.43, 0.02, 0.21, 10.15, 91.69, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/80.mtx, 822922, 4156287, 5.05, 103, 7989.53, 0.06, 0.90, 9.21, 77.37, 0.02, 0.15
/home/sujiya/SpTRSV_Gpu/matrix/81.mtx, 349443, 1332516, 3.81, 72, 4853.38, 0.02, 0.37, 7.13, 65.45, 0.04, 0.29
/home/sujiya/SpTRSV_Gpu/matrix/82.mtx, 105054, 334410, 3.18, 42, 2501.29, 0.01, 0.15, 4.51, 44.25, 0.05, 0.42
/home/sujiya/SpTRSV_Gpu/matrix/83.mtx, 7733822, 15890339, 2.05, 935, 8271.47, 1.31, 11.23, 2.83, 33.59, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/84.mtx, 1447360, 3032733, 2.10, 13, 111335.38, 0.09, 0.25, 24.03, 282.55, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/85.mtx, 303645, 1034385, 3.41, 6, 50607.50, 0.02, 0.06, 37.51, 357.90, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/86.mtx, 105676, 309410, 2.93, 23, 4594.61, 0.01, 0.04, 14.69, 148.64, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/87.mtx, 392257, 1567096, 4.00, 9, 43584.11, 0.02, 0.20, 16.06, 144.83, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/88.mtx, 226340, 565431, 2.50, 6, 37723.33, 0.02, 0.12, 9.81, 106.79, 0.07, 0.34
/home/sujiya/SpTRSV_Gpu/matrix/89.mtx, 226340, 554881, 2.45, 6, 37723.33, 0.02, 0.12, 9.58, 105.10, 0.07, 0.32
/home/sujiya/SpTRSV_Gpu/matrix/8.mtx, 715176, 2766523, 3.87, 664, 1077.07, 0.05, 4.87, 1.14, 10.35, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/90.mtx, 18318143, 45788224, 2.50, 520, 35227.20, 3.51, 5.20, 17.63, 190.82, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/91.mtx, 19458087, 48637851, 2.50, 74, 262947.12, 3.70, 9.91, 9.82, 106.26, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/92.mtx, 21198119, 52988298, 2.50, 108, 196278.88, 4.06, 10.58, 10.01, 108.39, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/93.mtx, 4588484, 11467617, 2.50, 172, 26677.23, 0.61, 1.25, 18.41, 199.31, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/94.mtx, 12057441, 30139620, 2.50, 173, 69696.19, 2.27, 4.85, 12.42, 134.48, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/95.mtx, 16002413, 40001226, 2.50, 110, 145476.48, 3.04, 7.03, 11.38, 123.19, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/96.mtx, 5824554, 14558077, 2.50, 306, 19034.49, 0.92, 1.47, 19.77, 214.07, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/97.mtx, 6592765, 16478619, 2.50, 88, 74917.78, 1.08, 3.02, 10.93, 118.32, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/98.mtx, 7122792, 17803569, 2.50, 82, 86863.32, 1.19, 3.26, 10.93, 118.30, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/99.mtx, 216007, 726592, 3.36, 21, 10286.05, 0.01, 0.13, 10.82, 103.73, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/9.mtx, 186211, 638366, 3.43, 28, 6650.39, 0.01, 0.13, 10.08, 95.90, 0.00, 0.00
